step,GS_21441737_queue,GS_21441737_wait_time,GS_25954547_queue,GS_25954547_wait_time,GS_26752062_queue,GS_26752062_wait_time,GS_26753059_queue,GS_26753059_wait_time,GS_659394041_queue,GS_659394041_wait_time,cluster_262476527_26871569_311718989_3836987635_#3more_queue,cluster_262476527_26871569_311718989_3836987635_#3more_wait_time
1083,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0,0,0.0
1084,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0
1085,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0
1086,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0,0,0.0
1087,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0,1,1.0
1088,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0,1,2.0
1089,0,0.0,0,0.0,0,0.0,0,0.0,1,14.0,1,3.0
1090,0,0.0,0,0.0,1,1.0,0,0.0,1,15.0,1,4.0
1091,0,0.0,0,0.0,1,2.0,0,0.0,1,16.0,1,5.0
1092,0,0.0,0,0.0,1,3.0,0,0.0,1,17.0,1,6.0
1093,0,0.0,0,0.0,1,4.0,0,0.0,1,18.0,1,7.0
1094,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0
1095,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.0
1096,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.0
1097,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0
1098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0
1099,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0
1100,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0
1101,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,17.0
1102,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,20.0
1103,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,23.0
1104,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,26.0
1105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,29.0
1106,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,33.0
1107,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,35.0
1108,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,38.0
1109,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,41.0
1110,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
1111,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1112,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1113,1,5.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
1114,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1115,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
1116,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1117,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1118,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1119,1,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1120,1,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1121,1,13.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
1122,1,14.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
1123,1,15.0,0,0.0,0,0.0,1,1.0,0,0.0,1,3.0
1124,1,16.0,0,0.0,0,0.0,1,2.0,0,0.0,1,4.0
1125,1,17.0,0,0.0,0,0.0,1,3.0,0,0.0,1,5.0
1126,1,18.0,0,0.0,0,0.0,1,4.0,0,0.0,1,6.0
1127,1,19.0,0,0.0,0,0.0,1,5.0,0,0.0,1,7.0
1128,1,20.0,0,0.0,0,0.0,1,6.0,0,0.0,1,8.0
1129,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0,1,9.0
1130,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0
1131,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0
1132,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.0
1133,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,16.0
1134,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,19.0
1135,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,22.0
1136,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,9.0
1137,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0
1138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7.0
1139,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,3,8.0
1140,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,9.0
1141,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,10.0
1142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,11.0
1143,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,13.0
1144,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,15.0
1145,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,17.0
1146,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,19.0
1147,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,21.0
1148,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,23.0
1149,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,25.0
1150,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,27.0
1151,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,29.0
1152,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,31.0
1153,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,4,33.0
1154,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,5,36.0
1155,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,5,39.0
1156,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,3,21.0
1157,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
1158,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
1159,1,7.0,0,0.0,0,0.0,0,0.0,1,1.0,1,6.0
1160,1,8.0,0,0.0,0,0.0,0,0.0,1,2.0,1,7.0
1161,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,1,8.0
1162,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,1,9.0
1163,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,1,10.0
1164,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0
1165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0
1166,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0
1167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.0
1168,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15.0
1169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.0
1170,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17.0
1171,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,18.0
1172,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.0
1173,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0
1174,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,21.0
1175,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,22.0
1176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,23.0
1177,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,24.0
1178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0
1179,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,27.0
1180,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,29.0
1181,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,31.0
1182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.0
1183,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,35.0
1184,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,37.0
1185,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,39.0
1186,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,41.0
1187,1,1.0,0,0.0,0,0.0,0,0.0,1,0.0,1,9.0
1188,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.0
1189,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.0
1190,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0
1191,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,17.0
1192,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,19.0
1193,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,21.0
1194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,23.0
1195,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0
1196,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,27.0
1197,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,29.0
1198,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,31.0
1199,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.0
1200,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1201,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
1202,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.0
1203,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.0
1204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7.0
1205,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,10.0
1206,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,13.0
1207,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,16.0
1208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,19.0
1209,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,22.0
1210,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,3,25.0
1211,2,4.0,0,0.0,0,0.0,0,0.0,0,0.0,3,28.0
1212,2,6.0,0,0.0,0,0.0,0,0.0,0,0.0,3,31.0
1213,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,4,34.0
1214,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,4,37.0
1215,2,12.0,0,0.0,0,0.0,1,1.0,0,0.0,4,40.0
1216,3,15.0,0,0.0,0,0.0,1,2.0,0,0.0,4,43.0
1217,3,18.0,0,0.0,0,0.0,1,3.0,0,0.0,4,46.0
1218,3,21.0,0,0.0,0,0.0,1,4.0,0,0.0,2,35.0
1219,3,24.0,0,0.0,0,0.0,1,5.0,0,0.0,2,37.0
1220,3,27.0,0,0.0,0,0.0,1,6.0,0,0.0,2,39.0
1221,3,30.0,0,0.0,0,0.0,0,0.0,0,0.0,2,41.0
1222,2,19.0,0,0.0,0,0.0,0,0.0,0,0.0,2,43.0
1223,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,2,45.0
1224,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,47.0
1225,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,49.0
1226,1,2.0,0,0.0,0,0.0,0,0.0,1,1.0,2,51.0
1227,1,3.0,0,0.0,0,0.0,0,0.0,1,2.0,2,53.0
1228,1,4.0,0,0.0,0,0.0,0,0.0,1,3.0,2,55.0
1229,1,5.0,0,0.0,0,0.0,0,0.0,1,4.0,2,57.0
1230,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,59.0
1231,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,61.0
1232,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2,63.0
1233,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,2,65.0
1234,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,2,67.0
1235,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,69.0
1236,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,71.0
1237,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,2,73.0
1238,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,3,75.0
1239,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,3,77.0
1240,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,3,79.0
1241,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0,3,81.0
1242,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,83.0
1243,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,85.0
1244,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,87.0
1245,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,89.0
1246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,91.0
1247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,93.0
1248,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,95.0
1249,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,97.0
1250,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,99.0
1251,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,101.0
1252,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,103.0
1253,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,105.0
1254,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,107.0
1255,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,109.0
1256,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,111.0
1257,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,113.0
1258,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,115.0
1259,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,117.0
1260,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
1261,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1262,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
1263,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,0,0.0
1264,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1265,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1266,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1267,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1268,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1269,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1270,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
1271,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
1272,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
1273,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
1274,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
1275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7.0
1276,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0
1277,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2,11.0
1278,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,3,14.0
1279,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,4,13.0
1280,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,16.0
1281,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
1282,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
1283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
1284,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0
1285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0
1286,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
1287,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
1288,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0
1289,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0
1290,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0
1291,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0
1292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.0
1293,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15.0
1294,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,16.0
1295,0,0.0,0,0.0,1,2.0,0,0.0,0,0.0,1,17.0
1296,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,18.0
1297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.0
1298,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0
1299,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,21.0
1300,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,22.0
1301,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,23.0
1302,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,24.0
1303,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0
1304,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,26.0
1305,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,27.0
1306,0,0.0,0,0.0,1,2.0,0,0.0,0,0.0,1,28.0
1307,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0,1,29.0
1308,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,0,0.0
1309,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0
1310,0,0.0,0,0.0,1,6.0,0,0.0,0,0.0,0,0.0
1311,0,0.0,0,0.0,1,7.0,0,0.0,0,0.0,0,0.0
1312,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
1314,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
1315,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
1316,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,1,4.0
1317,0,0.0,0,0.0,0,0.0,1,2.0,1,2.0,1,5.0
1318,0,0.0,0,0.0,0,0.0,1,3.0,1,3.0,1,6.0
1319,1,1.0,0,0.0,0,0.0,1,4.0,1,4.0,1,7.0
1320,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
1321,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
1322,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.0
1323,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.0
1324,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0
1325,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,17.0
1326,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,19.0
1327,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,21.0
1328,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,24.0
1329,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,27.0
1330,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,30.0
1331,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,33.0
1332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,36.0
1333,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,3,39.0
1334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,43.0
1335,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,47.0
1336,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12.0
1337,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.0
1338,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12.0
1339,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12.0
1340,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.0
1341,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2,14.0
1342,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0
1343,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,2,16.0
1344,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,3,18.0
1345,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,3,20.0
1346,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,3,22.0
1347,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,4,25.0
1348,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,5,29.0
1349,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,33.0
1350,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,37.0
1351,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,41.0
1352,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,45.0
1353,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,49.0
1354,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,54.0
1355,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,7,59.0
1356,0,0.0,1,2.0,0,0.0,0,0.0,0,0.0,7,64.0
1357,0,0.0,1,3.0,0,0.0,0,0.0,0,0.0,7,69.0
1358,0,0.0,1,4.0,0,0.0,0,0.0,0,0.0,7,74.0
1359,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,7,79.0
1360,0,0.0,1,6.0,0,0.0,0,0.0,0,0.0,7,84.0
1361,0,0.0,1,7.0,0,0.0,0,0.0,0,0.0,7,89.0
1362,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,94.0
1363,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,99.0
1364,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,104.0
1365,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,109.0
1366,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,7,114.0
1367,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,7,119.0
1368,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,7,124.0
1369,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,4,64.0
1370,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0,2,40.0
1371,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,2,19.0
1372,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0,1,2.0
1373,0,0.0,0,0.0,0,0.0,1,8.0,0,0.0,1,3.0
1374,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0,1,4.0
1375,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,3,7.0
1376,0,0.0,0,0.0,0,0.0,1,11.0,0,0.0,3,10.0
1377,0,0.0,0,0.0,0,0.0,2,13.0,0,0.0,3,13.0
1378,0,0.0,0,0.0,0,0.0,2,15.0,0,0.0,3,16.0
1379,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,19.0
1380,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,22.0
1381,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,25.0
1382,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,3,28.0
1383,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,3,31.0
1384,1,4.0,0,0.0,1,1.0,0,0.0,0,0.0,3,34.0
1385,1,5.0,0,0.0,1,2.0,0,0.0,0,0.0,3,37.0
1386,1,6.0,0,0.0,1,3.0,0,0.0,0,0.0,3,40.0
1387,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,3,43.0
1388,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,3,46.0
1389,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,4,49.0
1390,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,3,52.0
1391,2,12.0,0,0.0,0,0.0,0,0.0,0,0.0,3,55.0
1392,2,14.0,0,0.0,0,0.0,0,0.0,0,0.0,3,58.0
1393,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,3,61.0
1394,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,3,64.0
1395,2,5.0,0,0.0,0,0.0,0,0.0,0,0.0,4,68.0
1396,2,6.0,0,0.0,0,0.0,0,0.0,0,0.0,4,72.0
1397,2,7.0,0,0.0,0,0.0,0,0.0,0,0.0,4,76.0
1398,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,4,80.0
1399,2,9.0,0,0.0,0,0.0,0,0.0,0,0.0,4,84.0
1400,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,6,90.0
1401,2,11.0,0,0.0,0,0.0,0,0.0,0,0.0,4,38.0
1402,2,12.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.0
1403,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.0
1404,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0
1405,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,17.0
1406,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,19.0
1407,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,21.0
1408,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,23.0
1409,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,3,25.0
1410,1,1.0,0,0.0,0,0.0,1,2.0,0,0.0,0,0.0
1411,1,2.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
1412,1,3.0,0,0.0,0,0.0,1,4.0,0,0.0,3,2.0
1413,2,5.0,0,0.0,0,0.0,1,5.0,0,0.0,3,4.0
1414,2,7.0,0,0.0,0,0.0,0,0.0,0,0.0,4,7.0
1415,2,9.0,0,0.0,0,0.0,0,0.0,0,0.0,5,10.0
1416,2,11.0,0,0.0,0,0.0,0,0.0,0,0.0,5,13.0
1417,2,13.0,0,0.0,0,0.0,0,0.0,0,0.0,7,18.0
1418,2,15.0,0,0.0,0,0.0,0,0.0,0,0.0,7,23.0
1419,2,17.0,0,0.0,0,0.0,0,0.0,0,0.0,7,28.0
1420,2,19.0,0,0.0,0,0.0,0,0.0,0,0.0,7,33.0
1421,2,21.0,0,0.0,0,0.0,0,0.0,0,0.0,7,38.0
1422,2,23.0,0,0.0,0,0.0,0,0.0,0,0.0,8,44.0
1423,2,25.0,0,0.0,0,0.0,0,0.0,0,0.0,9,50.0
1424,2,27.0,0,0.0,0,0.0,0,0.0,0,0.0,9,57.0
1425,2,29.0,0,0.0,0,0.0,0,0.0,1,1.0,9,64.0
1426,1,14.0,0,0.0,0,0.0,0,0.0,1,2.0,10,71.0
1427,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,10,78.0
1428,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,10,85.0
1429,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,10,92.0
1430,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0,10,99.0
1431,1,1.0,0,0.0,0,0.0,0,0.0,1,7.0,11,106.0
1432,1,2.0,0,0.0,0,0.0,0,0.0,1,8.0,9,81.0
1433,1,3.0,0,0.0,0,0.0,0,0.0,1,9.0,8,75.0
1434,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,8,80.0
1435,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0,8,85.0
1436,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0,8,90.0
